movie_id,title,release_date,rating,popularity,release_year,genres,category
11551,Small Soldiers,1998-07-10,6.6,5.5439,1998,"Comedy, Adventure, Fantasy, Sci-Fi, Action",Sword and Sorcery
526051,Look Away,2018-10-12,6.6,8.3891,2018,"Horror, Thriller, Fantasy",Dark Fantasy
36586,Blade II,2002-03-22,6.6,9.6682,2002,"Fantasy, Horror, Action, Thriller",Dark Fantasy
274857,King Arthur: Legend of the Sword,2017-05-10,6.6,9.9737,2017,"Action, Drama, Fantasy",Sword and Sorcery
412656,Chaos Walking,2021-02-24,6.6,7.9976,2021,"Fantasy, Sci-Fi, Adventure",Fantasy Epic
293167,Kong: Skull Island,2017-03-08,6.6,13.1516,2017,"Action, Adventure, Fantasy",Sword and Sorcery
116711,Epic,2013-05-15,6.5,7.7717,2013,"Animation, Adventure, Family, Fantasy",Fairy Tale
8840,DragonHeart,1996-05-31,6.5,6.8977,1996,"Fantasy, Action, Adventure, Drama",Sword and Sorcery
839033,The Lord of the Rings: The War of the Rohirrim,2024-12-05,6.5,9.3974,2024,"Animation, Fantasy, Adventure, Action",Sword and Sorcery
400157,Wonder Park,2019-03-13,6.5,7.5399,2019,"Comedy, Animation, Adventure, Family, Fantasy",Fairy Tale
381890,The Mermaid,2016-02-08,6.5,4.2386,2016,"Comedy, Fantasy, Romance",Fantasy Epic
125521,Slayers Return,1996-08-03,6.5,2.9624,1996,"Animation, Adventure, Comedy, Fantasy",Fantasy Epic
16119,Cinderella III: A Twist in Time,2007-02-06,6.5,7.109,2007,"Animation, Romance, Family, Fantasy",Fairy Tale
420426,Bleach,2018-07-20,6.5,2.5785,2018,"Action, Fantasy, Adventure",Sword and Sorcery
6069,The Witches of Eastwick,1987-06-12,6.5,7.3377,1987,"Comedy, Fantasy, Horror",Dark Fantasy
54318,The Water Horse,2007-12-25,6.5,4.6169,2007,"Family, Adventure, Fantasy",Fantasy Epic
12437,Underworld: Rise of the Lycans,2009-01-22,6.5,7.8791,2009,"Fantasy, Action, Thriller",Dark Fantasy
11814,Weird Science,1985-08-01,6.5,7.3836,1985,"Comedy, Fantasy, Sci-Fi, Romance",Fantasy Epic
10991,Pokémon 3: The Movie,2000-07-08,6.5,5.2881,2000,"Adventure, Fantasy, Animation, Action, Family",Fairy Tale
37933,Tales from Earthsea,2006-07-29,6.5,4.6067,2006,"Animation, Fantasy, Adventure",Fantasy Epic
1139829,Orion and the Dark,2024-02-01,6.5,7.0017,2024,"Animation, Family, Comedy, Fantasy, Adventure",Fairy Tale
572802,Aquaman and the Lost Kingdom,2023-12-20,6.5,13.7223,2023,"Action, Adventure, Fantasy",Sword and Sorcery
928,Gremlins 2: The New Batch,1990-06-15,6.5,8.1263,1990,"Comedy, Horror, Fantasy",Dark Fantasy
246655,X-Men: Apocalypse,2016-05-18,6.5,13.5518,2016,"Sci-Fi, Fantasy, Action",Sword and Sorcery
12797,Ghost Town,2008-09-19,6.5,5.4282,2008,"Comedy, Romance, Drama, Fantasy",Fantasy Epic
10052,Dragonfly,2002-02-22,6.5,5.6126,2002,"Drama, Thriller, Fantasy",Dark Fantasy
458576,Monster Hunter,2020-12-03,6.5,6.8769,2020,"Action, Fantasy, Adventure",Sword and Sorcery
12222,Horton Hears a Who!,2008-03-03,6.5,9.9628,2008,"Animation, Comedy, Family, Adventure, Fantasy",Fairy Tale
11395,The Santa Clause,1994-11-11,6.5,5.754,1994,"Fantasy, Drama, Comedy, Family",Fantasy Epic
400650,Mary Poppins Returns,2018-12-13,6.5,6.5311,2018,"Fantasy, Family, Comedy",Fantasy Epic
37725,It's a Boy Girl Thing,2006-07-15,6.5,5.2375,2006,"Comedy, Fantasy, Romance",Fantasy Epic
11559,Tideland,2005-10-13,6.5,5.0026,2005,"Fantasy, Drama, Thriller",Dark Fantasy
76338,Thor: The Dark World,2013-10-30,6.5,12.0279,2013,"Action, Adventure, Fantasy",Sword and Sorcery
11827,Heavy Metal,1981-08-07,6.5,5.7708,1981,"Animation, Sci-Fi, Adventure, Fantasy",Fantasy Epic
11980,The Prophecy,1995-08-05,6.5,4.6244,1995,"Fantasy, Horror, Thriller, Action, Drama",Dark Fantasy
13465,The Adventures of Ichabod and Mr. Toad,1949-10-05,6.5,5.2497,1949,"Horror, Fantasy, Animation, Family",Dark Fantasy
654028,The Christmas Chronicles: Part Two,2020-11-18,6.5,4.7248,2020,"Family, Fantasy, Adventure, Comedy",Fantasy Epic
301804,Before I Wake,2016-04-07,6.5,5.2974,2016,"Drama, Fantasy, Horror, Thriller",Dark Fantasy
16523,Where the Wild Things Are,2009-10-16,6.5,6.9688,2009,"Fantasy, Drama, Adventure, Family",Fantasy Epic
10326,Forever Young,1992-12-16,6.5,3.646,1992,"Adventure, Fantasy, Drama, Sci-Fi, Romance",Fantasy Epic
9707,Bubba Ho-tep,2002-06-09,6.5,3.3622,2002,"Comedy, Horror, Thriller, Fantasy",Dark Fantasy
877183,The Simpsons in Plusaversary,2021-11-12,6.5,3.5846,2021,"Animation, Comedy, Fantasy",Fantasy Epic
489326,Mortal,2020-02-28,6.5,5.086,2020,"Action, Fantasy, Thriller",Dark Fantasy
16690,Return to Never Land,2002-02-14,6.5,7.4444,2002,"Adventure, Fantasy, Animation, Family",Fairy Tale
14442,Ella Enchanted,2004-04-09,6.5,7.8213,2004,"Family, Fantasy, Comedy",Fantasy Epic
12600,Pokémon 4Ever,2001-07-07,6.5,4.1139,2001,"Adventure, Fantasy, Animation, Sci-Fi, Family",Fairy Tale
9294,Phenomenon,1996-07-05,6.5,6.2149,1996,"Drama, Romance, Fantasy",Fantasy Epic
15301,Twilight Zone: The Movie,1983-06-24,6.5,5.5836,1983,"Horror, Fantasy, Sci-Fi",Dark Fantasy
9593,Last Action Hero,1993-06-18,6.5,6.2833,1993,"Adventure, Fantasy, Action, Comedy, Family",Fantasy Epic
296271,The Devil Conspiracy,2023-01-13,6.5,5.3121,2023,"Horror, Fantasy, Sci-Fi, Thriller",Dark Fantasy
448095,I Still See You,2018-09-27,6.5,4.9787,2018,"Thriller, Fantasy",Dark Fantasy
621151,Spell,2020-10-30,6.5,4.6798,2020,"Thriller, Horror, Fantasy",Dark Fantasy
460793,Olaf's Frozen Adventure,2017-10-27,6.5,6.8632,2017,"Animation, Family, Adventure, Comedy, Fantasy",Fairy Tale
14191,Aquamarine,2006-03-03,6.5,6.0642,2006,"Fantasy, Romance, Family, Comedy",Fantasy Epic
11596,Wes Craven's New Nightmare,1994-10-13,6.5,8.6852,1994,"Horror, Fantasy",Dark Fantasy
11359,The Indian in the Cupboard,1995-07-14,6.5,5.026,1995,"Adventure, Family, Fantasy",Fantasy Epic
355547,The Star,2017-11-15,6.5,6.1309,2017,"Animation, Comedy, Adventure, Family, Fantasy",Fairy Tale
36968,Life-Size,2000-03-05,6.5,3.4169,2000,"Family, Comedy, Fantasy",Fantasy Epic
50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,6.5,12.421,2012,"Fantasy, Drama, Romance",Fantasy Epic
991,The Man Who Fell to Earth,1976-03-18,6.5,5.6544,1976,"Sci-Fi, Drama, Fantasy",Fantasy Epic
28032,Thumbelina,1994-03-30,6.5,5.9854,1994,"Animation, Fantasy, Romance, Family",Fairy Tale
649609,Renfield,2023-04-07,6.5,7.0946,2023,"Comedy, Fantasy, Horror",Dark Fantasy
967847,Ghostbusters: Frozen Empire,2024-03-20,6.4,8.7371,2024,"Fantasy, Adventure, Comedy",Fantasy Epic
49017,Dracula Untold,2014-10-01,6.4,5.37,2014,"Horror, Action, Fantasy",Dark Fantasy
72105,Ted,2012-06-29,6.4,13.8248,2012,"Comedy, Fantasy",Fantasy Epic
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-12-02,6.4,9.6568,2010,"Adventure, Family, Fantasy",Fantasy Epic
314405,Tale of Tales,2015-05-14,6.4,3.4185,2015,"Romance, Fantasy, Horror",Dark Fantasy
616747,Haunted Mansion,2023-07-26,6.4,6.464,2023,"Comedy, Drama, Fantasy",Fantasy Epic
123553,The Mortal Instruments: City of Bones,2013-08-21,6.4,9.3129,2013,"Fantasy, Action",Sword and Sorcery
10957,The Black Cauldron,1985-07-24,6.4,7.7181,1985,"Animation, Adventure, Family, Fantasy",Fairy Tale
606117,A Cinderella Story: Christmas Wish,2019-10-15,6.4,5.5663,2019,"Romance, Comedy, Fantasy",Fantasy Epic
594767,Shazam! Fury of the Gods,2023-03-15,6.4,10.3068,2023,"Comedy, Action, Fantasy",Sword and Sorcery
788929,Lamb,2021-08-12,6.4,2.8895,2021,"Drama, Fantasy, Horror",Dark Fantasy
119569,Marvel One-Shot: Item 47,2012-08-29,6.4,3.5709,2012,"Sci-Fi, Action, Fantasy",Sword and Sorcery
75,Mars Attacks!,1996-12-13,6.4,9.1523,1996,"Comedy, Fantasy, Sci-Fi",Fantasy Epic
11653,The Myth,2005-05-11,6.4,6.8665,2005,"Action, Adventure, Comedy, Drama, Fantasy",Sword and Sorcery
1153714,Death of a Unicorn,2025-03-27,6.4,9.5669,2025,"Horror, Fantasy, Comedy",Dark Fantasy
1180831,Troll 2,2025-11-30,6.4,14.2262,2025,"Action, Fantasy, Thriller",Dark Fantasy
670355,Return,,6.4,0.0929,,"Drama, Fantasy",Fantasy Epic
300168,Dragon Blade,2015-02-19,6.4,3.3618,2015,"Adventure, Action, Fantasy",Sword and Sorcery
22620,Scooby-Doo! The Mystery Begins,2009-09-13,6.4,5.2107,2009,"Comedy, Fantasy",Fantasy Epic
15139,The Pagemaster,1994-11-23,6.4,5.8839,1994,"Family, Fantasy, Animation",Fairy Tale
68735,Warcraft,2016-05-25,6.4,9.8399,2016,"Action, Adventure, Fantasy",Sword and Sorcery
1734,The Mummy Returns,2001-05-04,6.4,18.8246,2001,"Adventure, Action, Fantasy",Sword and Sorcery
10192,Shrek Forever After,2010-05-20,6.4,13.9148,2010,"Comedy, Adventure, Fantasy, Animation, Family",Fairy Tale
798021,Family Switch,2023-11-30,6.4,7.3249,2023,"Comedy, Fantasy, Family",Fantasy Epic
13225,FernGully: The Last Rainforest,1992-04-10,6.4,6.1853,1992,"Family, Fantasy, Animation, Adventure",Fairy Tale
26515,Pumpkinhead,1988-06-09,6.4,5.7711,1988,"Fantasy, Horror",Dark Fantasy
8054,The Imaginarium of Doctor Parnassus,2009-10-01,6.4,6.2069,2009,"Adventure, Fantasy",Fantasy Epic
294272,Pete's Dragon,2016-08-10,6.4,5.9619,2016,"Adventure, Family, Fantasy",Fantasy Epic
9992,Arthur and the Invisibles,2006-12-13,6.4,5.7833,2006,"Adventure, Fantasy, Animation, Family",Fairy Tale
616037,Thor: Love and Thunder,2022-07-06,6.4,14.2384,2022,"Fantasy, Action, Comedy",Sword and Sorcery
464052,Wonder Woman 1984,2020-12-16,6.4,10.1938,2020,"Action, Adventure, Fantasy",Sword and Sorcery
20481,Nightbreed,1990-02-16,6.4,5.9637,1990,"Horror, Fantasy",Dark Fantasy
338970,Tomb Raider,2018-03-05,6.4,8.2395,2018,"Action, Adventure, Fantasy",Sword and Sorcery
477033,Errementari: The Blacksmith and the Devil,2018-03-02,6.4,1.9337,2018,"Drama, Fantasy, Horror",Dark Fantasy
435707,Skins,2017-06-09,6.4,2.1532,2017,"Drama, Comedy, Fantasy",Fantasy Epic
13394,Shrek the Halls,2007-11-28,6.4,5.5439,2007,"Adventure, Animation, Comedy, Fantasy, Family",Fairy Tale
11852,The Hot Chick,2002-12-13,6.4,8.468,2002,"Comedy, Fantasy",Fantasy Epic
1086747,The Watchers,2024-06-06,6.4,8.0706,2024,"Fantasy, Horror",Dark Fantasy
9785,The Invisible,2007-04-27,6.4,5.0049,2007,"Fantasy, Thriller",Dark Fantasy
8960,Hancock,2008-07-01,6.4,7.2354,2008,"Fantasy, Action",Sword and Sorcery
324544,In the Lost Lands,2025-02-27,6.3,10.8897,2025,"Action, Fantasy",Sword and Sorcery
13600,City of Ember,2008-10-07,6.3,6.8111,2008,"Adventure, Family, Fantasy",Fantasy Epic
521034,The Secret Garden,2020-07-08,6.3,5.2991,2020,"Family, Fantasy, Drama",Fantasy Epic
11232,Kate & Leopold,2001-12-25,6.3,5.3174,2001,"Romance, Comedy, Fantasy",Fantasy Epic
8839,Casper,1995-05-26,6.3,9.1693,1995,"Fantasy, Comedy, Family",Fantasy Epic
531219,Roald Dahl's The Witches,2020-10-26,6.3,11.0914,2020,"Comedy, Fantasy, Family, Horror",Dark Fantasy
52520,Underworld: Awakening,2012-01-19,6.3,7.4633,2012,"Fantasy, Action, Horror",Dark Fantasy
8965,Atlantis: Milo's Return,2003-02-25,6.3,5.6131,2003,"Fantasy, Animation, Sci-Fi, Family, Action",Fairy Tale
606234,Archive,2020-08-13,6.3,6.4961,2020,"Sci-Fi, Drama, Fantasy, Thriller",Dark Fantasy
593910,Cinderella,2021-09-03,6.3,6.8555,2021,"Fantasy, Romance, Comedy",Fantasy Epic
40205,16 Wishes,2010-10-02,6.3,5.6998,2010,"Fantasy, Drama, Family",Fantasy Epic
214756,Ted 2,2015-06-25,6.3,28.6542,2015,"Comedy, Fantasy",Fantasy Epic
203739,Vampire Academy,2014-02-07,6.3,5.8617,2014,"Comedy, Action, Fantasy",Sword and Sorcery
9945,Vampires,1998-10-30,6.3,6.6941,1998,"Action, Fantasy, Horror",Dark Fantasy
16996,17 Again,2009-03-11,6.3,7.8805,2009,"Comedy, Fantasy, Drama, Romance",Fantasy Epic
35019,Nanny McPhee and the Big Bang,2010-03-26,6.3,8.996,2010,"Comedy, Fantasy, Family",Fantasy Epic
9822,Mighty Joe Young,1998-12-25,6.3,6.471,1998,"Adventure, Family, Action, Fantasy",Fantasy Epic
976720,Vesper,2022-08-17,6.3,6.2397,2022,"Sci-Fi, Drama, Adventure, Fantasy",Fantasy Epic
638965,Mandibles,2021-05-19,6.3,1.6811,2021,"Comedy, Fantasy",Fantasy Epic
38117,Beastly,2011-01-21,6.3,6.6313,2011,"Romance, Fantasy, Drama",Fantasy Epic
409297,A Dark Song,2016-07-08,6.3,7.0892,2016,"Horror, Fantasy",Dark Fantasy
810,Shrek the Third,2007-05-17,6.3,11.5553,2007,"Fantasy, Adventure, Animation, Comedy, Family",Fairy Tale
9339,Click,2006-06-23,6.3,9.4869,2006,"Comedy, Drama, Fantasy",Fantasy Epic
149509,Horns,2013-09-06,6.3,6.7228,2013,"Drama, Fantasy, Thriller",Dark Fantasy
9543,Prince of Persia: The Sands of Time,2010-05-19,6.3,7.9474,2010,"Adventure, Fantasy, Action",Sword and Sorcery
11114,Pete's Dragon,1977-11-03,6.3,4.739,1977,"Fantasy, Animation, Comedy, Family",Fairy Tale
102780,Byzantium,2013-04-11,6.3,5.5734,2013,"Drama, Fantasy, Thriller",Dark Fantasy
532639,Pinocchio,2022-09-07,6.3,8.1454,2022,"Fantasy, Adventure, Family",Fantasy Epic
2309,Inkheart,2008-12-11,6.3,7.133,2008,"Adventure, Family, Fantasy",Fantasy Epic
455476,Knights of the Zodiac,2023-04-27,6.3,7.0432,2023,"Fantasy, Action, Sci-Fi",Sword and Sorcery
76122,Marvel One-Shot: The Consultant,2011-09-13,6.3,3.6849,2011,"Adventure, Fantasy, Sci-Fi, Action",Sword and Sorcery
16441,The Beastmaster,1982-08-16,6.3,4.6567,1982,"Fantasy, Adventure, Action",Sword and Sorcery
267935,The BFG,2016-06-01,6.3,8.2603,2016,"Adventure, Family, Fantasy",Fantasy Epic
19901,Daybreakers,2010-01-06,6.3,6.1134,2010,"Action, Fantasy, Sci-Fi",Sword and Sorcery
10730,King Kong,1976-09-08,6.3,6.5022,1976,"Adventure, Fantasy, Horror",Dark Fantasy
14207,The Librarian: Quest for the Spear,2004-07-12,6.3,5.7779,2004,"Adventure, Action, Fantasy",Sword and Sorcery
8966,Twilight,2008-11-20,6.3,22.6962,2008,"Fantasy, Drama, Romance",Fantasy Epic
339967,Colossal,2017-04-06,6.3,5.9795,2017,"Drama, Fantasy, Sci-Fi",Fantasy Epic
14208,The Librarian: Return to King Solomon's Mines,2006-09-09,6.3,5.0564,2006,"Fantasy, Action, Adventure",Sword and Sorcery
1013860,R.I.P.D. 2: Rise of the Damned,2022-11-15,6.3,3.8868,2022,"Fantasy, Action, Comedy",Sword and Sorcery
447277,The Little Mermaid,2023-05-18,6.3,17.395,2023,"Adventure, Family, Fantasy, Romance",Fantasy Epic
303542,The Invisible Boy,2014-12-18,6.3,2.2419,2014,"Fantasy, Sci-Fi, Family",Fantasy Epic
451500,Christmas & Co.,2017-12-06,6.3,2.7158,2017,"Comedy, Fantasy, Family",Fantasy Epic
58244,Upside Down,2012-09-27,6.3,5.8556,2012,"Romance, Sci-Fi, Drama, Fantasy",Fantasy Epic
24452,The Little Shop of Horrors,1960-05-04,6.3,4.0819,1960,"Horror, Comedy, Fantasy",Dark Fantasy
9598,Babe,1995-07-18,6.3,7.6504,1995,"Fantasy, Drama, Comedy, Family",Fantasy Epic
428399,Cold Skin,2017-10-20,6.3,5.2923,2017,"Horror, Fantasy, Drama",Dark Fantasy
11342,Warlock,1989-06-01,6.3,5.2868,1989,"Horror, Fantasy, Action",Dark Fantasy
950387,A Minecraft Movie,2025-03-31,6.3,28.6917,2025,"Family, Fantasy, Comedy, Adventure",Fantasy Epic
14728,The Librarian: The Curse of the Judas Chalice,2008-10-25,6.3,2.7359,2008,"Fantasy, Adventure, Comedy",Fantasy Epic
137321,Winter's Tale,2014-02-13,6.3,6.1503,2014,"Drama, Fantasy, Romance",Fantasy Epic
46929,Fun and Fancy Free,1947-09-27,6.3,5.1661,1947,"Animation, Family, Fantasy, Comedy, Adventure",Fairy Tale
2619,Splash,1984-03-09,6.3,5.6338,1984,"Comedy, Romance, Fantasy",Fantasy Epic
517302,Hatching,2022-03-04,6.3,2.103,2022,"Horror, Fantasy, Drama",Dark Fantasy
244458,The Voices,2014-01-19,6.3,6.8816,2014,"Comedy, Crime, Horror, Fantasy",Dark Fantasy
1098006,Fountain of Youth,2025-05-19,6.3,9.2416,2025,"Adventure, Fantasy",Fantasy Epic
35552,The Extraordinary Adventures of Adèle Blanc-Sec,2010-04-09,6.2,11.0491,2010,"Fantasy, Adventure, Action",Sword and Sorcery
2284,Mr. Magorium's Wonder Emporium,2007-11-16,6.2,3.943,2007,"Family, Fantasy, Comedy",Fantasy Epic
463821,The House with a Clock in Its Walls,2018-09-15,6.2,6.1887,2018,"Comedy, Fantasy, Family, Horror",Dark Fantasy
11976,Legend,1985-08-28,6.2,9.3423,1985,"Adventure, Fantasy",Fantasy Epic
11845,Intimacy,2001-01-20,6.2,7.4984,2001,"Romance, Drama, Fantasy",Fantasy Epic
11352,Always,1989-12-22,6.2,5.8536,1989,"Romance, Fantasy, Drama",Fantasy Epic
877269,Strange World,2022-11-23,6.2,6.3497,2022,"Animation, Family, Adventure, Fantasy, Sci-Fi",Fairy Tale
13313,Beauty and the Beast: The Enchanted Christmas,1997-11-11,6.2,7.855,1997,"Animation, Family, Fantasy",Fairy Tale
9694,One Missed Call,2003-11-03,6.2,2.3549,2003,"Horror, Fantasy",Dark Fantasy
1097870,Dear Santa,2024-11-24,6.2,4.6961,2024,"Comedy, Fantasy",Fantasy Epic
9986,Charlotte's Web,2006-12-07,6.2,6.8824,2006,"Comedy, Family, Fantasy",Fantasy Epic
279690,He Never Died,2015-12-18,6.2,4.1139,2015,"Comedy, Drama, Fantasy, Horror, Thriller",Dark Fantasy
515841,I Am Not an Easy Man,2018-04-13,6.2,1.6101,2018,"Comedy, Fantasy",Fantasy Epic
197796,Beauty and the Beast,2014-02-12,6.2,5.2195,2014,"Fantasy, Romance",Fantasy Epic
181533,Night at the Museum: Secret of the Tomb,2014-12-17,6.2,9.4277,2014,"Adventure, Comedy, Fantasy, Family",Fantasy Epic
3040,Night Watch,2004-07-08,6.2,2.4524,2004,"Fantasy, Action, Thriller",Dark Fantasy
1022796,Wish,2023-11-13,6.2,8.9407,2023,"Animation, Family, Fantasy, Adventure",Fairy Tale
48395,Rare Exports: A Christmas Tale,2010-12-03,6.2,2.4039,2010,"Fantasy, Horror",Dark Fantasy
32657,Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,6.2,11.2087,2010,"Adventure, Fantasy, Family",Fantasy Epic
23082,The Invention of Lying,2009-10-02,6.2,5.4955,2009,"Comedy, Fantasy, Romance",Fantasy Epic
11824,Teen Wolf,1985-08-23,6.2,5.3081,1985,"Comedy, Fantasy, Romance",Fantasy Epic
460885,Mandy,2018-09-13,6.2,7.0334,2018,"Fantasy, Action, Horror",Dark Fantasy
64686,47 Ronin,2013-12-06,6.2,5.6488,2013,"Drama, Action, Fantasy",Sword and Sorcery
287903,Krampus,2015-11-26,6.2,6.7669,2015,"Horror, Comedy, Fantasy",Dark Fantasy
449563,Isn't It Romantic,2019-02-13,6.2,5.7828,2019,"Comedy, Fantasy, Romance",Fantasy Epic
6278,Reign of Fire,2002-07-09,6.2,6.463,2002,"Adventure, Action, Fantasy",Sword and Sorcery
454294,The Kid Who Would Be King,2019-01-16,6.2,5.4814,2019,"Action, Adventure, Fantasy, Family",Fantasy Epic
24021,The Twilight Saga: Eclipse,2010-06-23,6.2,11.5479,2010,"Adventure, Fantasy, Drama, Romance",Fantasy Epic
23629,Sucker Punch,2011-03-24,6.2,8.2473,2011,"Action, Fantasy, Thriller",Dark Fantasy
2114,Final Fantasy: The Spirits Within,2001-07-02,6.2,6.3428,2001,"Adventure, Action, Fantasy, Sci-Fi, Animation",Sword and Sorcery
50619,The Twilight Saga: Breaking Dawn - Part 1,2011-11-16,6.2,37.2493,2011,"Adventure, Fantasy, Romance",Fantasy Epic
11415,House,1985-12-06,6.2,5.0316,1985,"Comedy, Horror, Fantasy",Dark Fantasy
6552,Idle Hands,1999-04-30,6.2,5.6376,1999,"Comedy, Horror, Fantasy, Romance",Dark Fantasy
10185,The Midnight Meat Train,2008-08-07,6.2,5.6539,2008,"Horror, Fantasy",Dark Fantasy
47533,Scooby-Doo! Curse of the Lake Monster,2010-10-16,6.2,5.7349,2010,"Fantasy, Comedy, Adventure",Fantasy Epic
20701,Tales from the Darkside: The Movie,1990-05-03,6.2,4.9529,1990,"Thriller, Comedy, Fantasy, Horror",Dark Fantasy
419831,I Kill Giants,2017-11-15,6.2,3.9497,2017,"Fantasy, Drama",Fantasy Epic
10025,Just My Luck,2006-05-12,6.2,6.8786,2006,"Comedy, Drama, Family, Fantasy, Romance",Fantasy Epic
50479,Avalon High,2011-01-28,6.2,5.0386,2011,"Fantasy, Family, Drama",Fantasy Epic
9889,Shallow Hal,2001-11-01,6.2,6.7946,2001,"Comedy, Romance, Fantasy, Drama",Fantasy Epic
400106,Bright,2017-12-22,6.2,6.3178,2017,"Fantasy, Action, Thriller",Dark Fantasy
10202,Bedtime Stories,2008-12-24,6.2,7.1618,2008,"Fantasy, Comedy, Family, Romance",Fantasy Epic
18360,Night at the Museum: Battle of the Smithsonian,2009-05-20,6.2,6.9737,2009,"Adventure, Fantasy, Action, Comedy, Family",Fantasy Epic
10869,Herbie Rides Again,1974-02-12,6.2,2.6088,1974,"Romance, Comedy, Family, Fantasy",Fantasy Epic
10836,Dagon,2001-10-12,6.1,5.3653,2001,"Fantasy, Horror, Thriller",Dark Fantasy
403587,Return,1985-10-31,6.1,0.7633,1985,"Horror, Fantasy, Romance",Dark Fantasy
27022,The Sorcerer's Apprentice,2010-07-13,6.1,8.1828,2010,"Fantasy, Adventure, Action",Sword and Sorcery
1019420,Irish Wish,2024-03-14,6.1,5.9883,2024,"Romance, Comedy, Fantasy",Fantasy Epic
44603,Hereafter,2010-10-22,6.1,7.008,2010,"Drama, Fantasy",Fantasy Epic
